# BBN prediction of the primordial abundances (Helium-4 and Deuterium) as a function of
# 1)the baryon density $\Omega_b h^2$ 
# 2)the number of extra relativistic degrees of freedom $\Delta N$
# 
# If $\Delta N=0$, $N_{eff} = 3.0440$ because of QED effects and incomplete neurino decoupling (see, e.g., arXiv:2001.04466).
#
# Computation performed with PRyMordial, see arXiv:2307.07061. 
# Latest version of the code at the GitHub repo: https://github.com/vallima/PRyMordial
# Details on the ab-initio computation of neutron freeze out implemented in PRyMordial can be found in arXiv:1801.08023.
# Thermonuclear rates adopted comprise the most recent measurement from LUNA and mainly rely on the NACRE II compilation.
#
# Neutron Decay rate $\tau_n$ follows what recommended in the Particle Data Group 2023.
# CMB temperature is 2.7255 K (without taking into account a possible uncertainty).
#
# He4 is given either as $Y^BBN_P = 4 Y_{He4}$ where $Y_{He4}$ is the ratio of He-4 number density to baryons number density.
# He4 is also provided as $Y_P = Y_{He4} * m_ {He4} /[Y_{He4} m_{He4} + (1 - 4*Y_{He4}) m_H1]$ 
# where $m_{He4}=4.0026032541$ and $m_{H1}=1.00782503223$ are atomic masses. 
#
# Deuterium is given as the ratio of its number density to the H1 number density and noted $D/H$.
# 
# eta10 is $10^10 eta_0$ where $eta_0$ is the density ratio between baryons and photons at the end of BBN, and does not include
# any extra production of He4 by stars after BBN. 
#
# Errors are computed with a Monte Carlo approach where both nuclear rates and neutron life time uncertainties are accounted for.
# For more details, see the Jupiter notebook: https://github.com/vallima/PRyMordial/blob/main/PRyMdemoSM.ipynb
# 
#         ombh2                   eta10                     DeltaN                    Yp                      Yp^BBN                  sig(Yp^BBN)              D/H                      sig(D/H)  
2.699999999999999969e-02 7.391206949829589590e+00 -2.500000000000000000e+00 2.052337848121303654e-01 2.064015128240019037e-01 1.320756295768507475e-04 1.173913682302492588e-05 4.680851047716529234e-07
2.800000000000000058e-02 7.664955355378833879e+00 -2.500000000000000000e+00 2.055729709884729084e-01 2.067421268437193149e-01 1.424627131306146382e-04 1.091699450967519551e-05 4.852948444182163457e-07
2.900000000000000147e-02 7.938703760928077280e+00 -2.500000000000000000e+00 2.058786210908393199e-01 2.070490622325017738e-01 1.345467993292512082e-04 1.026239171485486250e-05 4.055170526514468930e-07
2.999999999999999889e-02 8.212452166477321569e+00 -2.500000000000000000e+00 2.061978475979197589e-01 2.073696296686315388e-01 1.329726148505270731e-04 9.606866785881135746e-06 4.114390870312565816e-07
3.099999999999999978e-02 8.486200572026564970e+00 -2.500000000000000000e+00 2.064901832640573531e-01 2.076631920331004633e-01 1.254839047210588572e-04 8.987868137623673633e-06 3.783500221041492358e-07
3.200000000000000067e-02 8.759948977575810147e+00 -2.500000000000000000e+00 2.068021604025891136e-01 2.079764769067795616e-01 1.323467652350509270e-04 8.406923168676704898e-06 3.414327547803157538e-07
3.300000000000000155e-02 9.033697383125053548e+00 -2.500000000000000000e+00 2.070730483703354108e-01 2.082484992652595956e-01 1.236400624440168105e-04 7.921849204789515477e-06 3.416515450014091831e-07
3.400000000000000244e-02 9.307445788674298726e+00 -2.500000000000000000e+00 2.073429498419847861e-01 2.085195299128299873e-01 1.337582963277474850e-04 7.446659439169126362e-06 3.340159458626505179e-07
3.500000000000000333e-02 9.581194194223542127e+00 -2.500000000000000000e+00 2.076130101974272835e-01 2.087907190772257116e-01 1.347859051539763802e-04 7.008902237990811175e-06 3.123876374427007222e-07
3.599999999999999728e-02 9.854942599772783751e+00 -2.500000000000000000e+00 2.078680718108881220e-01 2.090468458499384619e-01 1.328819691582385561e-04 6.596794959792970349e-06 2.962923219570030927e-07
3.699999999999999817e-02 1.012869100532203070e+01 -2.500000000000000000e+00 2.081175344374203429e-01 2.092973493514469763e-01 1.297268933243426244e-04 6.202128605393313594e-06 2.646493879758391074e-07
3.799999999999999906e-02 1.040243941087127411e+01 -2.500000000000000000e+00 2.083574801242534802e-01 2.095382953526039316e-01 1.306192821093120435e-04 5.868848771557172795e-06 2.660670490204662634e-07
3.899999999999999994e-02 1.067618781642051751e+01 -2.500000000000000000e+00 2.085971547265494108e-01 2.097789683056369980e-01 1.352365671446397410e-04 5.505673592922761498e-06 2.539710273122049725e-07
4.000000000000000083e-02 1.094993622196976091e+01 -2.500000000000000000e+00 2.088107572452660432e-01 2.099934598807050301e-01 1.375047763802055305e-04 5.209727315023607178e-06 2.393103115995241034e-07
5.000000000000000104e-03 1.368742027746220113e+00 -2.000000000000000000e+00 1.961779150450239095e-01 1.973069090500477463e-01 1.512315333568837127e-04 1.956569901847629578e-04 7.176325879725990853e-06
6.000000000000000125e-03 1.642490433295464181e+00 -2.000000000000000000e+00 1.989095565041408553e-01 2.000503585692818831e-01 1.455951269503162171e-04 1.461745671731663700e-04 5.416795272805791932e-06
7.000000000000000146e-03 1.916238838844708470e+00 -2.000000000000000000e+00 2.010144248465577654e-01 2.021642524164042887e-01 1.445962793322264669e-04 1.147932476231873326e-04 4.321311748120903235e-06
8.000000000000000167e-03 2.189987244393952537e+00 -2.000000000000000000e+00 2.027017053150473869e-01 2.038587218071524765e-01 1.417628706165890236e-04 9.322952175546375577e-05 3.449304200416748831e-06
8.999999999999999320e-03 2.463735649943195938e+00 -2.000000000000000000e+00 2.041379030045347154e-01 2.053010063852523381e-01 1.414302259606940639e-04 7.734053996125828372e-05 2.803440837628445435e-06
1.000000000000000021e-02 2.737484055492440227e+00 -2.000000000000000000e+00 2.053369366847912492e-01 2.065050990919923002e-01 1.401194253601045249e-04 6.573261926440308964e-05 2.608849365493728455e-06
1.099999999999999936e-02 3.011232461041684072e+00 -2.000000000000000000e+00 2.064089607870388254e-01 2.075816288194174408e-01 1.452620590816151489e-04 5.665506839543079726e-05 2.179556249721965001e-06
1.200000000000000025e-02 3.284980866590928361e+00 -2.000000000000000000e+00 2.073448292117346936e-01 2.085214171404801420e-01 1.343864022765227319e-04 4.960673747201115811e-05 1.836024655477039689e-06
1.299999999999999940e-02 3.558729272140172206e+00 -2.000000000000000000e+00 2.081977181496915130e-01 2.093778674250108274e-01 1.354481610356227247e-04 4.382367489572720521e-05 1.780755186868305994e-06
1.400000000000000029e-02 3.832477677689416939e+00 -2.000000000000000000e+00 2.089730944405322477e-01 2.101564722937694640e-01 1.504959993808950168e-04 3.901168406938542972e-05 1.729627735823980998e-06
1.499999999999999944e-02 4.106226083238660785e+00 -2.000000000000000000e+00 2.096831715278381914e-01 2.108694985328032068e-01 1.375697958524718526e-04 3.490096510715272495e-05 1.366017678231873674e-06
1.600000000000000033e-02 4.379974488787905074e+00 -2.000000000000000000e+00 2.103413947822313779e-01 2.115304490907451429e-01 1.300165587172446668e-04 3.160860702147449432e-05 1.188272609346093401e-06
1.700000000000000122e-02 4.653722894337149363e+00 -2.000000000000000000e+00 2.109505028082123979e-01 2.121420753277359905e-01 1.426514778727690929e-04 2.865409089925367359e-05 1.158001833949282898e-06
1.799999999999999864e-02 4.927471299886391876e+00 -2.000000000000000000e+00 2.115182495216553216e-01 2.127121644855249627e-01 1.367457744284506405e-04 2.607787390837102036e-05 1.078518802238059610e-06
1.899999999999999953e-02 5.201219705435637053e+00 -2.000000000000000000e+00 2.120331791539454280e-01 2.132292146271672906e-01 1.372163993555855835e-04 2.403703142746725405e-05 9.394023911095661988e-07
2.000000000000000042e-02 5.474968110984880454e+00 -2.000000000000000000e+00 2.125302171072608048e-01 2.137282958214052897e-01 1.236918072936423819e-04 2.204979611053314018e-05 8.184631543754075873e-07
2.019999999999999921e-02 5.529717792094730022e+00 -2.000000000000000000e+00 2.126253133593822009e-01 2.138237825597347763e-01 1.392695683652743846e-04 2.172703380056091569e-05 8.641419689883058662e-07
2.040000000000000147e-02 5.584467473204578702e+00 -2.000000000000000000e+00 2.127357761264293268e-01 2.139346987817195289e-01 1.394111050840857039e-04 2.134900581484787255e-05 8.883710098702993681e-07
2.060000000000000026e-02 5.639217154314427383e+00 -2.000000000000000000e+00 2.128128078577896098e-01 2.140120466244922470e-01 1.413621581722699250e-04 2.096389141092648391e-05 8.374024212137601083e-07
2.079999999999999905e-02 5.693966835424275175e+00 -2.000000000000000000e+00 2.129124940218836692e-01 2.141121417523091097e-01 1.373480956661045143e-04 2.063413400939490238e-05 7.871783880722184667e-07
2.100000000000000130e-02 5.748716516534125631e+00 -2.000000000000000000e+00 2.130056673077345419e-01 2.142056971497790785e-01 1.354567983743028650e-04 2.032323822388993001e-05 8.198250616353931167e-07
2.120000000000000009e-02 5.803466197643973423e+00 -2.000000000000000000e+00 2.131103808585084747e-01 2.143108399796060104e-01 1.390847498379921656e-04 1.991719426151519499e-05 7.959460653744806742e-07
2.139999999999999888e-02 5.858215878753822103e+00 -2.000000000000000000e+00 2.132014112268136030e-01 2.144022434133969757e-01 1.374053215434976145e-04 1.961050985371144898e-05 7.977942282971852518e-07
2.160000000000000114e-02 5.912965559863671672e+00 -2.000000000000000000e+00 2.132792680450890099e-01 2.144804192189754821e-01 1.334147880541562941e-04 1.933020119774604462e-05 7.928739404380068554e-07
2.179999999999999993e-02 5.967715240973520352e+00 -2.000000000000000000e+00 2.133612615106479371e-01 2.145627485219637753e-01 1.311960153115990300e-04 1.909813412068322381e-05 7.225035389631902684e-07
2.199999999999999872e-02 6.022464922083368144e+00 -2.000000000000000000e+00 2.134591446849204988e-01 2.146610324849232421e-01 1.311547777965227704e-04 1.879076874901591975e-05 7.650056934285258126e-07
2.220000000000000098e-02 6.077214603193218601e+00 -2.000000000000000000e+00 2.135350216946991231e-01 2.147372200782521612e-01 1.336508547031733311e-04 1.852315543528484381e-05 7.675496067437805981e-07
2.239999999999999977e-02 6.131964284303066393e+00 -2.000000000000000000e+00 2.136235088014991901e-01 2.148260692918464443e-01 1.304571973812371157e-04 1.820006883063016566e-05 7.152377086864208245e-07
2.259999999999999856e-02 6.186713965412915073e+00 -2.000000000000000000e+00 2.137128099322520292e-01 2.149157357305976068e-01 1.355999056311365440e-04 1.788618166754336194e-05 7.507299003619415270e-07
2.280000000000000082e-02 6.241463646522764641e+00 -2.000000000000000000e+00 2.137880196468185945e-01 2.149912530336721417e-01 1.326752417764010504e-04 1.760598817762645907e-05 7.020714661971446522e-07
2.299999999999999961e-02 6.296213327632613321e+00 -2.000000000000000000e+00 2.138839964345328748e-01 2.150876222133680793e-01 1.344149363307605566e-04 1.734954100247622897e-05 6.869746941033228233e-07
2.319999999999999840e-02 6.350963008742461113e+00 -2.000000000000000000e+00 2.139609896155352797e-01 2.151649300784815033e-01 1.355221552785740779e-04 1.714301683378793248e-05 7.040332546065224782e-07
2.340000000000000066e-02 6.405712689852311570e+00 -2.000000000000000000e+00 2.140261403982631205e-01 2.152303470807750696e-01 1.344337748121463190e-04 1.693229002610102191e-05 6.693327229603465793e-07
2.359999999999999945e-02 6.460462370962159362e+00 -2.000000000000000000e+00 2.141196659402616886e-01 2.153242546608497288e-01 1.430007427924118678e-04 1.665529662779478812e-05 6.614808672193290038e-07
2.380000000000000171e-02 6.515212052072008930e+00 -2.000000000000000000e+00 2.142020419105940821e-01 2.154069670519243029e-01 1.347946855501127553e-04 1.636576500718264898e-05 6.714617661916521685e-07
2.400000000000000050e-02 6.569961733181856722e+00 -2.000000000000000000e+00 2.142763413950081464e-01 2.154815698489286058e-01 1.475704635840741758e-04 1.614185591371006183e-05 6.542726939347480493e-07
2.500000000000000139e-02 6.843710138731101900e+00 -2.000000000000000000e+00 2.146561420558073530e-01 2.158629198811107819e-01 1.375706491583425311e-04 1.506715900504119944e-05 6.196781722386654962e-07
2.599999999999999881e-02 7.117458544280344412e+00 -2.000000000000000000e+00 2.150290902757376332e-01 2.162373874592257716e-01 1.480353293426584253e-04 1.401587921297232300e-05 5.759843659070992350e-07
2.699999999999999969e-02 7.391206949829589590e+00 -2.000000000000000000e+00 2.153778397628834662e-01 2.165875559620688839e-01 1.329781587124768223e-04 1.310288599585412734e-05 5.272520236474176087e-07
2.800000000000000058e-02 7.664955355378833879e+00 -2.000000000000000000e+00 2.157296381172092714e-01 2.169407839314416997e-01 1.352068986686440232e-04 1.222123994186937590e-05 5.084231765729089210e-07
2.900000000000000147e-02 7.938703760928077280e+00 -2.000000000000000000e+00 2.160529319202782739e-01 2.172653899507928921e-01 1.347140505140210511e-04 1.147783282152826817e-05 4.694321039865734139e-07
2.999999999999999889e-02 8.212452166477321569e+00 -2.000000000000000000e+00 2.163697459724618632e-01 2.175834884589023521e-01 1.353340971416317092e-04 1.072399157557196893e-05 4.351785182105198553e-07
3.099999999999999978e-02 8.486200572026564970e+00 -2.000000000000000000e+00 2.166702514560490955e-01 2.178852109351727129e-01 1.411105350914300773e-04 1.009750042319729244e-05 4.205389999750018918e-07
3.200000000000000067e-02 8.759948977575810147e+00 -2.000000000000000000e+00 2.169642740485942800e-01 2.181804230294742686e-01 1.366367896496715356e-04 9.508573610925967620e-06 3.845314806625353920e-07
3.300000000000000155e-02 9.033697383125053548e+00 -2.000000000000000000e+00 2.172313516513821596e-01 2.184485800519275489e-01 1.303063130058336092e-04 8.922356860629439615e-06 3.920048786155822295e-07
3.400000000000000244e-02 9.307445788674298726e+00 -2.000000000000000000e+00 2.175019053588990725e-01 2.187202261659642044e-01 1.327039306168487391e-04 8.411656101302881374e-06 3.396252821354841005e-07
3.500000000000000333e-02 9.581194194223542127e+00 -2.000000000000000000e+00 2.177851049773449899e-01 2.190045681219052742e-01 1.361543514324440565e-04 7.919470438812805049e-06 3.436820262417820691e-07
3.599999999999999728e-02 9.854942599772783751e+00 -2.000000000000000000e+00 2.180373461056979711e-01 2.192578257531984098e-01 1.324999663772583329e-04 7.479679016729256241e-06 3.224965689405654227e-07
3.699999999999999817e-02 1.012869100532203070e+01 -2.000000000000000000e+00 2.183013386563462943e-01 2.195228811815671532e-01 1.299882065031570386e-04 7.033854595646228800e-06 3.089915492241816395e-07
3.799999999999999906e-02 1.040243941087127411e+01 -2.000000000000000000e+00 2.185197398695180593e-01 2.197421609389029751e-01 1.374297494486160696e-04 6.680039329740834750e-06 3.012614535047794537e-07
3.899999999999999994e-02 1.067618781642051751e+01 -2.000000000000000000e+00 2.187571909807520254e-01 2.199805664773897274e-01 1.294434045920354664e-04 6.321180128044058897e-06 2.737254619231965111e-07
4.000000000000000083e-02 1.094993622196976091e+01 -2.000000000000000000e+00 2.189957525124990312e-01 2.202200860478912281e-01 1.400494844073904479e-04 5.959406110646109528e-06 2.821461972460248395e-07
5.000000000000000104e-03 1.368742027746220113e+00 -1.500000000000000000e+00 2.049373732332215869e-01 2.061038520548135466e-01 1.515223460393137029e-04 2.145876864934459082e-04 8.010338069418757118e-06
6.000000000000000125e-03 1.642490433295464181e+00 -1.500000000000000000e+00 2.077507669468047768e-01 2.089290511784815951e-01 1.570715821446074499e-04 1.608696685051595483e-04 6.022751392904692203e-06
7.000000000000000146e-03 1.916238838844708470e+00 -1.500000000000000000e+00 2.099222524013708013e-01 2.111095707112302933e-01 1.500784842078542274e-04 1.256484274894555781e-04 4.687998253701711911e-06
8.000000000000000167e-03 2.189987244393952537e+00 -1.500000000000000000e+00 2.116501690976835548e-01 2.128446276808855231e-01 1.348724355163684308e-04 1.021137257671908284e-04 3.729208554469098832e-06
8.999999999999999320e-03 2.463735649943195938e+00 -1.500000000000000000e+00 2.130968393451924126e-01 2.142972429367857590e-01 1.503611501157165755e-04 8.462264251298085255e-05 3.330568557201466050e-06
1.000000000000000021e-02 2.737484055492440227e+00 -1.500000000000000000e+00 2.143347358095047395e-01 2.155402026253812886e-01 1.407236266943137268e-04 7.194772911379328771e-05 2.906653294849312137e-06
1.099999999999999936e-02 3.011232461041684072e+00 -1.500000000000000000e+00 2.154145498823941685e-01 2.166244153333038991e-01 1.391787432383852262e-04 6.194771295451078545e-05 2.349681180577225054e-06
1.200000000000000025e-02 3.284980866590928361e+00 -1.500000000000000000e+00 2.163831213721670865e-01 2.175969180404183634e-01 1.425229403499625176e-04 5.406834223961157383e-05 2.131842459488202722e-06
1.299999999999999940e-02 3.558729272140172206e+00 -1.500000000000000000e+00 2.172380955385674051e-01 2.184553511605981380e-01 1.411581333003051263e-04 4.780639885463715310e-05 2.045366981471029845e-06
1.400000000000000029e-02 3.832477677689416939e+00 -1.500000000000000000e+00 2.180223093969453907e-01 2.192427284620656891e-01 1.388139380988653263e-04 4.243489423282925151e-05 1.571839173030229801e-06
1.499999999999999944e-02 4.106226083238660785e+00 -1.500000000000000000e+00 2.187249484592840854e-01 2.199481944065157235e-01 1.301050167053401162e-04 3.812741963736637584e-05 1.448770690538336644e-06
1.600000000000000033e-02 4.379974488787905074e+00 -1.500000000000000000e+00 2.194000108549233330e-01 2.206259660242555765e-01 1.365808082418394740e-04 3.443649681841746084e-05 1.269622977924784757e-06
1.700000000000000122e-02 4.653722894337149363e+00 -1.500000000000000000e+00 2.200006352130850495e-01 2.212289953718624136e-01 1.341680983132448270e-04 3.129092550812059495e-05 1.198613558717847188e-06
1.799999999999999864e-02 4.927471299886391876e+00 -1.500000000000000000e+00 2.205704434935675806e-01 2.218010804441127304e-01 1.382818417948130003e-04 2.859917370326018875e-05 1.106995433142530661e-06
1.899999999999999953e-02 5.201219705435637053e+00 -1.500000000000000000e+00 2.210945648361950233e-01 2.223272919096856981e-01 1.400946088685158040e-04 2.627090314563338772e-05 1.101710237218593948e-06
2.000000000000000042e-02 5.474968110984880454e+00 -1.500000000000000000e+00 2.215978855599237685e-01 2.228326160888098317e-01 1.423493371546480878e-04 2.410216201316147961e-05 1.015602143834065832e-06
2.019999999999999921e-02 5.529717792094730022e+00 -1.500000000000000000e+00 2.217090774213366366e-01 2.229442500540328997e-01 1.435880156511390438e-04 2.358849882626887044e-05 9.354621595198886367e-07
2.040000000000000147e-02 5.584467473204578702e+00 -1.500000000000000000e+00 2.217905675491513018e-01 2.230260640855784016e-01 1.404612797832974235e-04 2.338718527168880712e-05 9.594683208674753945e-07
2.060000000000000026e-02 5.639217154314427383e+00 -1.500000000000000000e+00 2.218836711448294030e-01 2.231195376175867939e-01 1.424920908034937156e-04 2.297244264912228835e-05 9.184075515223350826e-07
2.079999999999999905e-02 5.693966835424275175e+00 -1.500000000000000000e+00 2.219862637286474372e-01 2.232225377119174403e-01 1.371965506750966331e-04 2.254464998920494224e-05 8.850201066185520373e-07
2.100000000000000130e-02 5.748716516534125631e+00 -1.500000000000000000e+00 2.220796976578267856e-01 2.233163426340182278e-01 1.356706682426175523e-04 2.222783046103777289e-05 8.591727278220715504e-07
2.120000000000000009e-02 5.803466197643973423e+00 -1.500000000000000000e+00 2.221711687828640536e-01 2.234081768292807135e-01 1.380495648569512036e-04 2.183098723769078336e-05 8.384080463192897648e-07
2.139999999999999888e-02 5.858215878753822103e+00 -1.500000000000000000e+00 2.222697639252802781e-01 2.235071631922311008e-01 1.364698924328989127e-04 2.149304922439654412e-05 8.448381725033799541e-07
2.160000000000000114e-02 5.912965559863671672e+00 -1.500000000000000000e+00 2.223411538336389492e-01 2.235788362748797331e-01 1.404226989034853157e-04 2.124188551492663926e-05 8.889859757766738700e-07
2.179999999999999993e-02 5.967715240973520352e+00 -1.500000000000000000e+00 2.224383923966233578e-01 2.236764604482408547e-01 1.341099465591098880e-04 2.087628043415449319e-05 8.326607198164471239e-07
2.199999999999999872e-02 6.022464922083368144e+00 -1.500000000000000000e+00 2.225190973425281160e-01 2.237574853180228085e-01 1.377902957814719270e-04 2.055466784965351605e-05 8.406980017182078175e-07
2.220000000000000098e-02 6.077214603193218601e+00 -1.500000000000000000e+00 2.226301459122461690e-01 2.238689739487686181e-01 1.404735904572735239e-04 2.011363366838315509e-05 8.149936258821675446e-07
2.239999999999999977e-02 6.131964284303066393e+00 -1.500000000000000000e+00 2.226842545095740755e-01 2.239232969078523150e-01 1.390044742376605341e-04 2.003096815207774643e-05 7.779773164653313009e-07
2.259999999999999856e-02 6.186713965412915073e+00 -1.500000000000000000e+00 2.227760578634644939e-01 2.240154638509319895e-01 1.422268815666815147e-04 1.968652540819749013e-05 7.776131820464857387e-07
2.280000000000000082e-02 6.241463646522764641e+00 -1.500000000000000000e+00 2.228585180938279231e-01 2.240982505967303862e-01 1.280305519371329121e-04 1.935032026246878283e-05 7.393770066475270280e-07
2.299999999999999961e-02 6.296213327632613321e+00 -1.500000000000000000e+00 2.229467854118550030e-01 2.241868672523621431e-01 1.456647783515182951e-04 1.911589443682703529e-05 7.700947881088137567e-07
2.319999999999999840e-02 6.350963008742461113e+00 -1.500000000000000000e+00 2.230337194564864234e-01 2.242741452863886709e-01 1.436862610866111993e-04 1.876094640690018534e-05 7.591498192910945689e-07
2.340000000000000066e-02 6.405712689852311570e+00 -1.500000000000000000e+00 2.231169003614752178e-01 2.243576552232384169e-01 1.442401053744130134e-04 1.855404938565714302e-05 7.746992203517403821e-07
2.359999999999999945e-02 6.460462370962159362e+00 -1.500000000000000000e+00 2.231984038005236093e-01 2.244394809774375721e-01 1.372402481432271650e-04 1.819803881840818864e-05 7.217532874394149378e-07
2.380000000000000171e-02 6.515212052072008930e+00 -1.500000000000000000e+00 2.232843866639997454e-01 2.245258037654231376e-01 1.302953286418454253e-04 1.792340469834313992e-05 7.441352706414574547e-07
2.400000000000000050e-02 6.569961733181856722e+00 -1.500000000000000000e+00 2.233420727401458361e-01 2.245837178294339542e-01 1.301480174292379453e-04 1.781228984163907747e-05 7.012144493383471610e-07
2.500000000000000139e-02 6.843710138731101900e+00 -1.500000000000000000e+00 2.237321189023166457e-01 2.249753042723746377e-01 1.350545925005778550e-04 1.655988753091983281e-05 6.611749404999478136e-07
2.599999999999999881e-02 7.117458544280344412e+00 -1.500000000000000000e+00 2.241178158926903363e-01 2.253625222424059937e-01 1.272348608747491945e-04 1.541573995233479457e-05 6.395347538972934931e-07
2.699999999999999969e-02 7.391206949829589590e+00 -1.500000000000000000e+00 2.244633243265783673e-01 2.257093913357066939e-01 1.325071383405800637e-04 1.442956555746378800e-05 5.923724373125389605e-07
2.800000000000000058e-02 7.664955355378833879e+00 -1.500000000000000000e+00 2.248061549073318843e-01 2.260535703300085020e-01 1.397070450389632367e-04 1.350815756833195637e-05 5.351551147928141499e-07
2.900000000000000147e-02 7.938703760928077280e+00 -1.500000000000000000e+00 2.251302398591537857e-01 2.263789284432351778e-01 1.305048081465539180e-04 1.267900361086037142e-05 5.236833555486331220e-07
2.999999999999999889e-02 8.212452166477321569e+00 -1.500000000000000000e+00 2.254516505194507636e-01 2.267016002332584990e-01 1.394909317630125384e-04 1.188443191012370748e-05 4.905885196207127073e-07
3.099999999999999978e-02 8.486200572026564970e+00 -1.500000000000000000e+00 2.257545945982592228e-01 2.270057316454565932e-01 1.372084966282534867e-04 1.118622907607973943e-05 4.684672166784802445e-07
3.200000000000000067e-02 8.759948977575810147e+00 -1.500000000000000000e+00 2.260359246686548529e-01 2.272881631522324919e-01 1.369629797589081669e-04 1.053795629976981798e-05 4.220953622900864026e-07
3.300000000000000155e-02 9.033697383125053548e+00 -1.500000000000000000e+00 2.263221671581444605e-01 2.275755251363770215e-01 1.402071347171216756e-04 9.918432484282743277e-06 4.238193056944066226e-07
3.400000000000000244e-02 9.307445788674298726e+00 -1.500000000000000000e+00 2.265962298638980188e-01 2.278506586035026482e-01 1.406138661071222097e-04 9.355401754826212499e-06 4.021949077445148980e-07
3.500000000000000333e-02 9.581194194223542127e+00 -1.500000000000000000e+00 2.268590960755811625e-01 2.281145508262589772e-01 1.366819074754553642e-04 8.847100568235597039e-06 3.887054175730952289e-07
3.599999999999999728e-02 9.854942599772783751e+00 -1.500000000000000000e+00 2.271109938181675725e-01 2.283674308287994836e-01 1.367413681407807018e-04 8.353911438552384021e-06 3.582809557838329333e-07
3.699999999999999817e-02 1.012869100532203070e+01 -1.500000000000000000e+00 2.273707540374931557e-01 2.286282030162076484e-01 1.347730167157300425e-04 7.892073018872759413e-06 3.501083296124454550e-07
3.799999999999999906e-02 1.040243941087127411e+01 -1.500000000000000000e+00 2.276045249949369409e-01 2.288628838638948892e-01 1.331909719957167875e-04 7.473205388032639078e-06 3.259463858765726848e-07
3.899999999999999994e-02 1.067618781642051751e+01 -1.500000000000000000e+00 2.278346501382056133e-01 2.290939039495230312e-01 1.264147484384499278e-04 7.069145353802519975e-06 3.003283628977860801e-07
4.000000000000000083e-02 1.094993622196976091e+01 -1.500000000000000000e+00 2.280654068728334427e-01 2.293255572889298655e-01 1.355242414240367802e-04 6.689560196915071191e-06 3.036666792091505290e-07
5.000000000000000104e-03 1.368742027746220113e+00 -1.000000000000000000e+00 2.128728391067474524e-01 2.140723241172437230e-01 1.632169240258792670e-04 2.353361680763796349e-04 8.964333961561065026e-06
6.000000000000000125e-03 1.642490433295464181e+00 -1.000000000000000000e+00 2.158064582965923128e-01 2.170179160044800326e-01 1.578959749674408385e-04 1.751234995732039144e-04 6.699576265189029767e-06
7.000000000000000146e-03 1.916238838844708470e+00 -1.000000000000000000e+00 2.180238983090717342e-01 2.192443237585342541e-01 1.467668467937788929e-04 1.361212294754538638e-04 5.076271218151912385e-06
8.000000000000000167e-03 2.189987244393952537e+00 -1.000000000000000000e+00 2.197831278553150636e-01 2.210106176653059140e-01 1.430176066008535080e-04 1.105897905674500266e-04 4.198321332439993789e-06
8.999999999999999320e-03 2.463735649943195938e+00 -1.000000000000000000e+00 2.212666563035197154e-01 2.225000687971176172e-01 1.384970909553192707e-04 9.168618357990858815e-05 3.363364684315908627e-06
1.000000000000000021e-02 2.737484055492440227e+00 -1.000000000000000000e+00 2.225193956737565038e-01 2.237577848240807632e-01 1.416267912408802725e-04 7.802127656338864940e-05 2.915089464808470238e-06
1.099999999999999936e-02 3.011232461041684072e+00 -1.000000000000000000e+00 2.236259623579867351e-01 2.248687287064122797e-01 1.482354979104048343e-04 6.698211397199551383e-05 2.648252010645838798e-06
1.200000000000000025e-02 3.284980866590928361e+00 -1.000000000000000000e+00 2.246002098238754352e-01 2.258468154100811975e-01 1.456442779222748513e-04 5.825309403363687427e-05 2.251655898218284920e-06
1.299999999999999940e-02 3.558729272140172206e+00 -1.000000000000000000e+00 2.254504542239451625e-01 2.267003992215247954e-01 1.515258074680394368e-04 5.164798523447229584e-05 2.075946826745138832e-06
1.400000000000000029e-02 3.832477677689416939e+00 -1.000000000000000000e+00 2.262496709942191098e-01 2.275027455556512257e-01 1.371533215410969907e-04 4.590304108579691889e-05 1.779848322551058507e-06
1.499999999999999944e-02 4.106226083238660785e+00 -1.000000000000000000e+00 2.269645873041650497e-01 2.282204535090020525e-01 1.434472442266286640e-04 4.131456016907176382e-05 1.556477142592207248e-06
1.600000000000000033e-02 4.379974488787905074e+00 -1.000000000000000000e+00 2.276322259132967096e-01 2.288906925331107012e-01 1.409041753232940413e-04 3.732227336224681929e-05 1.474484887360502462e-06
1.700000000000000122e-02 4.653722894337149363e+00 -1.000000000000000000e+00 2.282444085559498514e-01 2.295052539437113515e-01 1.479546431160554999e-04 3.386105015609660847e-05 1.365811257609633520e-06
1.799999999999999864e-02 4.927471299886391876e+00 -1.000000000000000000e+00 2.288087313497469966e-01 2.300717648006493365e-01 1.369599853924747038e-04 3.099058725593139684e-05 1.319535072634073392e-06
1.899999999999999953e-02 5.201219705435637053e+00 -1.000000000000000000e+00 2.293538195533442736e-01 2.306189621293256720e-01 1.330303534978519945e-04 2.830470491114296132e-05 1.123971019878290967e-06
2.000000000000000042e-02 5.474968110984880454e+00 -1.000000000000000000e+00 2.298590361706067953e-01 2.311261297759677202e-01 1.328263422496803159e-04 2.605271348652723866e-05 1.062878583977706355e-06
